datetime,wind_federal_dayaheadforecast,wind_Flanders_dayaheadforecast,wind_Wallonia_dayaheadforecast,day_ahead_load,Solar_day_ahead_forecasted
2023-06-30T21:15:00+00:00,1781.5,81.7,2.2,8019.59,0.0
2023-06-30T21:00:00+00:00,1777.2,82.0,2.4,8105.86,0.0
2023-06-30T20:45:00+00:00,1768.9,82.7,2.6,8213.28,0.0
2023-06-30T20:30:00+00:00,1764.1,83.5,2.8,8336.76,0.0
2023-06-30T20:15:00+00:00,1761.1,84.8,3.0,8491.55,0.0
2023-06-30T20:00:00+00:00,1758.5,86.4,3.1,8589.32,0.0
2023-06-30T19:45:00+00:00,1757.6,88.1,3.4,8673.26,0.0
2023-06-30T19:30:00+00:00,1756.1,89.9,3.6,8663.96,0.0
2023-06-30T19:15:00+00:00,1754.0,91.5,3.8,8641.45,0.045
2023-06-30T19:00:00+00:00,1752.7,94.2,4.1,8464.52,16.073
2023-06-30T18:45:00+00:00,1752.3,98.2,4.3,8509.67,65.883
2023-06-30T18:30:00+00:00,1750.9,100.3,4.5,8586.91,145.279
2023-06-30T18:15:00+00:00,1749.1,101.5,4.6,8674.3,251.97
2023-06-30T18:00:00+00:00,1746.2,101.8,4.9,8704.69,391.13
2023-06-30T17:45:00+00:00,1740.8,101.0,5.2,8759.34,534.061
2023-06-30T17:30:00+00:00,1738.6,100.5,5.4,8804.3,674.842
2023-06-30T17:15:00+00:00,1736.9,101.6,5.5,8929.2,813.758
2023-06-30T17:00:00+00:00,1739.0,101.9,5.5,8972.58,935.993
2023-06-30T16:45:00+00:00,1748.7,102.5,5.4,9021.38,1075.025
2023-06-30T16:30:00+00:00,1748.5,103.5,5.4,9047.89,1228.848
2023-06-30T16:15:00+00:00,1740.9,104.2,5.5,9142.42,1387.932
2023-06-30T16:00:00+00:00,1733.1,106.7,5.5,9254.79,1539.379
2023-06-30T15:45:00+00:00,1726.2,111.1,5.5,9256.78,1703.378
2023-06-30T15:30:00+00:00,1708.7,113.1,5.5,9285.06,1878.859
2023-06-30T15:15:00+00:00,1682.5,112.6,5.4,9312.12,2059.646
2023-06-30T15:00:00+00:00,1651.8,111.8,5.3,9367.04,2239.763
2023-06-30T14:45:00+00:00,1617.3,108.7,5.1,9349.11,2421.621
2023-06-30T14:30:00+00:00,1572.4,106.3,4.9,9330.65,2607.497
2023-06-30T14:15:00+00:00,1519.5,103.6,4.7,9359.54,2798.435
2023-06-30T14:00:00+00:00,1455.1,100.4,4.3,9414.66,2983.38
2023-06-30T13:45:00+00:00,1375.4,96.2,3.8,9403.45,3160.583
2023-06-30T13:30:00+00:00,1300.1,92.2,3.4,9431.46,3334.141
2023-06-30T13:15:00+00:00,1226.4,88.4,3.1,9461.62,3494.076
2023-06-30T13:00:00+00:00,1143.9,84.6,2.8,9472.42,3650.688
2023-06-30T12:45:00+00:00,1048.4,80.8,2.6,9503.74,3789.759
2023-06-30T12:30:00+00:00,965.7,77.1,2.4,9563.68,3937.817
2023-06-30T12:15:00+00:00,890.9,72.9,2.2,9617.69,4078.958
2023-06-30T12:00:00+00:00,817.3,68.4,1.9,9629.8,4207.044
2023-06-30T11:45:00+00:00,746.3,63.3,1.6,9677.5,4311.556
2023-06-30T11:30:00+00:00,679.5,58.8,1.5,9709.2,4404.374
2023-06-30T11:15:00+00:00,616.7,54.7,1.3,9747.89,4491.2
2023-06-30T11:00:00+00:00,556.5,50.3,1.1,9767.74,4560.34
2023-06-30T10:45:00+00:00,497.3,45.6,0.9,9803.84,4606.788
2023-06-30T10:30:00+00:00,445.4,41.3,0.8,9814.13,4658.968
2023-06-30T10:15:00+00:00,399.3,37.5,0.7,9846.23,4719.99
2023-06-30T10:00:00+00:00,358.9,34.3,0.7,9891.72,4752.754
2023-06-30T09:45:00+00:00,325.3,31.7,0.6,9859.25,4759.971
2023-06-30T09:30:00+00:00,293.8,28.3,0.6,9864.47,4747.269
2023-06-30T09:15:00+00:00,264.6,25.7,0.5,9964.44,4696.261
2023-06-30T09:00:00+00:00,241.4,23.1,0.5,10106.66,4631.558
2023-06-30T08:45:00+00:00,225.6,19.9,0.5,10105.72,4532.015
2023-06-30T08:30:00+00:00,207.8,17.5,0.4,10059.92,4396.839
2023-06-30T08:15:00+00:00,189.8,15.7,0.4,10026.95,4230.055
2023-06-30T08:00:00+00:00,174.0,14.1,0.4,9983.64,4053.094
2023-06-30T07:45:00+00:00,160.1,12.4,0.4,9945.9,3862.791
2023-06-30T07:30:00+00:00,147.5,11.1,0.4,9882.79,3631.046
2023-06-30T07:15:00+00:00,136.3,10.5,0.4,9900.05,3361.694
2023-06-30T07:00:00+00:00,127.0,10.3,0.4,9846.52,3075.157
2023-06-30T06:45:00+00:00,119.7,10.7,0.5,9820.18,2780.225
2023-06-30T06:30:00+00:00,112.9,11.0,0.5,9766.24,2485.808
2023-06-30T06:15:00+00:00,106.6,11.1,0.5,9695.34,2199.911
2023-06-30T06:00:00+00:00,102.1,12.2,0.6,9567.18,1929.269
2023-06-30T05:45:00+00:00,100.2,14.0,0.7,9487.82,1679.331
2023-06-30T05:30:00+00:00,96.7,15.0,0.8,9406.76,1428.359
2023-06-30T05:15:00+00:00,92.5,15.7,0.9,9319.84,1195.668
2023-06-30T05:00:00+00:00,88.4,16.7,1.2,9112.54,989.053
2023-06-30T04:45:00+00:00,84.0,17.8,1.9,8982.85,809.237
2023-06-30T04:30:00+00:00,80.1,18.7,2.2,8849.21,643.526
2023-06-30T04:15:00+00:00,77.0,20.1,2.4,8709.21,532.328
2023-06-30T04:00:00+00:00,73.6,21.3,2.5,8528.33,442.063
2023-06-30T03:45:00+00:00,69.8,23.0,2.4,8304.31,332.705
2023-06-30T03:30:00+00:00,67.3,23.9,2.5,8118.72,228.774
2023-06-30T03:15:00+00:00,65.9,25.0,2.6,7941.87,146.344
2023-06-30T03:00:00+00:00,65.7,26.2,2.7,7687.41,72.299
2023-06-30T02:45:00+00:00,67.8,27.8,2.8,7578.95,18.128
2023-06-30T02:30:00+00:00,68.2,28.2,2.9,7549.89,0.013
2023-06-30T02:15:00+00:00,67.5,28.2,3.0,7510.39,0.0
2023-06-30T02:00:00+00:00,67.4,27.3,3.1,7450.7,0.0
2023-06-30T01:45:00+00:00,67.8,26.2,3.2,7411.21,0.0
2023-06-30T01:30:00+00:00,66.6,24.5,3.3,7366.42,0.0
2023-06-30T01:15:00+00:00,64.7,23.2,3.4,7361.21,0.0
2023-06-30T01:00:00+00:00,61.8,20.7,3.4,7328.95,0.0
2023-06-30T00:45:00+00:00,57.7,17.0,3.4,7349.69,0.0
2023-06-30T00:30:00+00:00,53.7,14.5,3.5,7355.45,0.0
2023-06-30T00:15:00+00:00,49.7,13.4,3.6,7391.23,0.0
2023-06-30T00:00:00+00:00,44.6,12.6,3.8,7393.47,0.0
2023-06-29T23:45:00+00:00,37.3,11.5,4.0,7420.19,0.0
2023-06-29T23:30:00+00:00,32.4,10.9,4.2,7446.38,0.0
2023-06-29T23:15:00+00:00,30.4,10.7,4.5,7501.21,0.0
2023-06-29T23:00:00+00:00,28.1,10.8,4.7,7519.36,0.0
2023-06-29T22:45:00+00:00,25.3,10.9,5.1,7580.04,0.0
2023-06-29T22:30:00+00:00,23.6,11.1,5.5,7634.22,0.0
2023-06-29T22:15:00+00:00,22.0,11.8,5.6,7690.45,0.0
2023-06-29T22:00:00+00:00,20.5,12.6,5.8,7742.74,0.0
2023-06-29T21:45:00+00:00,70.2,41.6,5.1,7821.73,0.0
2023-06-29T21:30:00+00:00,72.9,42.0,5.0,7951.58,0.0
2023-06-29T21:15:00+00:00,78.6,43.1,5.0,8093.52,0.0
2023-06-29T21:00:00+00:00,86.5,44.4,4.9,8196.58,0.0
2023-06-29T20:45:00+00:00,95.7,46.5,4.7,8309.44,0.0
2023-06-29T20:30:00+00:00,109.7,48.1,4.6,8428.33,0.0
2023-06-29T20:15:00+00:00,128.7,50.1,4.2,8586.39,0.0
2023-06-29T20:00:00+00:00,149.6,52.2,3.9,8595.79,0.0
2023-06-29T19:45:00+00:00,171.7,54.7,3.2,8700.61,0.0
2023-06-29T19:30:00+00:00,201.5,56.9,2.8,8688.39,0.0
2023-06-29T19:15:00+00:00,236.5,58.9,2.6,8681.19,0.031
2023-06-29T19:00:00+00:00,281.0,61.5,2.6,8585.05,10.368
2023-06-29T18:45:00+00:00,340.2,63.9,2.6,8628.62,40.89
2023-06-29T18:30:00+00:00,388.9,65.9,2.5,8707.57,90.826
2023-06-29T18:15:00+00:00,431.2,67.8,2.6,8798.5,160.992
2023-06-29T18:00:00+00:00,477.0,69.4,2.8,8849.77,254.792
2023-06-29T17:45:00+00:00,528.6,71.2,3.3,8901.4,357.423
2023-06-29T17:30:00+00:00,568.8,72.1,3.5,8950.64,455.453
2023-06-29T17:15:00+00:00,600.6,72.0,3.5,9071.2,535.128
2023-06-29T17:00:00+00:00,627.5,70.8,3.3,9170.65,579.949
2023-06-29T16:45:00+00:00,647.0,68.4,2.8,9227.44,620.257
2023-06-29T16:30:00+00:00,665.0,66.7,2.6,9237.36,666.247
2023-06-29T16:15:00+00:00,680.2,65.0,2.4,9336.68,711.348
2023-06-29T16:00:00+00:00,692.0,63.0,2.2,9346.49,743.42
2023-06-29T15:45:00+00:00,702.9,59.8,1.9,9352.42,776.94
2023-06-29T15:30:00+00:00,706.0,58.1,1.7,9374.78,822.532
2023-06-29T15:15:00+00:00,703.9,56.3,1.6,9408.22,875.293
2023-06-29T15:00:00+00:00,694.3,55.2,1.6,9512.92,923.531
2023-06-29T14:45:00+00:00,674.0,54.0,1.5,9489.9,966.958
2023-06-29T14:30:00+00:00,657.5,53.2,1.5,9467.63,1008.874
2023-06-29T14:15:00+00:00,643.7,52.5,1.5,9494.33,1051.68
2023-06-29T14:00:00+00:00,623.0,52.1,1.5,9561.93,1090.358
2023-06-29T13:45:00+00:00,591.8,52.7,1.6,9564.6,1126.085
2023-06-29T13:30:00+00:00,573.6,52.5,1.6,9610.38,1162.418
2023-06-29T13:15:00+00:00,563.6,52.4,1.6,9640.03,1195.196
2023-06-29T13:00:00+00:00,557.8,52.2,1.6,9677.46,1228.064
2023-06-29T12:45:00+00:00,558.6,52.1,1.7,9714.34,1259.072
2023-06-29T12:30:00+00:00,559.5,51.9,1.7,9790.31,1293.208
2023-06-29T12:15:00+00:00,561.3,51.3,1.7,9829.86,1324.437
2023-06-29T12:00:00+00:00,567.4,50.6,1.8,9813.27,1353.817
2023-06-29T11:45:00+00:00,579.5,49.0,2.1,9841.93,1381.959
2023-06-29T11:30:00+00:00,588.8,48.1,2.1,9882.06,1415.085
2023-06-29T11:15:00+00:00,597.1,46.8,2.0,9911.8,1452.151
2023-06-29T11:00:00+00:00,606.3,46.2,2.0,9956.87,1487.726
2023-06-29T10:45:00+00:00,616.8,45.6,1.9,9989.19,1517.574
2023-06-29T10:30:00+00:00,626.9,44.4,1.8,9994.65,1546.164
2023-06-29T10:15:00+00:00,635.9,43.5,1.7,10032.24,1575.857
2023-06-29T10:00:00+00:00,647.9,42.2,1.5,10023.52,1599.125
2023-06-29T09:45:00+00:00,665.7,41.2,1.2,10004.89,1623.357
2023-06-29T09:30:00+00:00,674.4,39.4,0.9,10009.61,1638.067
2023-06-29T09:15:00+00:00,677.0,38.3,0.9,10113.58,1637.577
2023-06-29T09:00:00+00:00,674.8,37.1,0.8,10223.19,1636.946
2023-06-29T08:45:00+00:00,664.4,35.7,0.8,10212.45,1630.916
2023-06-29T08:30:00+00:00,658.1,34.4,0.7,10168.19,1611.519
2023-06-29T08:15:00+00:00,654.1,33.6,0.7,10123.84,1576.54
2023-06-29T08:00:00+00:00,647.3,32.3,0.6,10069.93,1538.016
2023-06-29T07:45:00+00:00,636.1,31.5,0.6,10037.8,1499.391
2023-06-29T07:30:00+00:00,630.3,30.6,0.6,9969.17,1461.859
2023-06-29T07:15:00+00:00,627.4,30.1,0.5,9969.35,1424.141
2023-06-29T07:00:00+00:00,627.3,29.6,0.5,9932.31,1380.573
2023-06-29T06:45:00+00:00,632.1,29.3,0.5,9915.35,1329.852
2023-06-29T06:30:00+00:00,633.1,29.3,0.5,9850.94,1264.471
2023-06-29T06:15:00+00:00,632.2,28.8,0.5,9792.67,1189.44
2023-06-29T06:00:00+00:00,630.5,28.6,0.5,9695.53,1113.563
2023-06-29T05:45:00+00:00,627.2,29.4,0.5,9611.33,1038.941
2023-06-29T05:30:00+00:00,625.6,29.6,0.4,9520.67,962.633
2023-06-29T05:15:00+00:00,625.0,30.0,0.4,9437.86,893.431
2023-06-29T05:00:00+00:00,624.1,30.1,0.4,9277.12,828.822
2023-06-29T04:45:00+00:00,622.5,30.6,0.4,9174.4,766.491
2023-06-29T04:30:00+00:00,622.5,30.9,0.4,9033.55,662.317
2023-06-29T04:15:00+00:00,623.9,31.3,0.4,8891.63,541.353
2023-06-29T04:00:00+00:00,627.3,31.7,0.4,8596.06,419.132
2023-06-29T03:45:00+00:00,633.5,31.7,0.3,8375.64,298.053
2023-06-29T03:30:00+00:00,637.4,32.0,0.3,8178.94,192.743
2023-06-29T03:15:00+00:00,640.4,32.3,0.3,7994.08,112.206
2023-06-29T03:00:00+00:00,643.4,33.2,0.3,7682.5,50.905
2023-06-29T02:45:00+00:00,646.5,34.1,0.3,7576.86,12.312
2023-06-29T02:30:00+00:00,649.0,34.7,0.3,7539.15,0.015
2023-06-29T02:15:00+00:00,651.1,35.1,0.3,7502.06,0.0
2023-06-29T02:00:00+00:00,652.8,35.1,0.3,7425.75,0.0
2023-06-29T01:45:00+00:00,652.6,36.1,0.3,7387.6,0.0
2023-06-29T01:30:00+00:00,654.1,35.9,0.4,7335.87,0.0
2023-06-29T01:15:00+00:00,656.3,35.8,0.5,7332.16,0.0
2023-06-29T01:00:00+00:00,659.5,35.4,0.5,7348.46,0.0
2023-06-29T00:45:00+00:00,664.2,34.5,0.5,7354.92,0.0
2023-06-29T00:30:00+00:00,667.4,33.3,0.6,7363.26,0.0
2023-06-29T00:15:00+00:00,670.2,32.3,0.7,7405.39,0.0
2023-06-29T00:00:00+00:00,672.1,31.6,0.8,7409.41,0.0
2023-06-28T23:45:00+00:00,672.6,29.9,1.1,7428.4,0.0
2023-06-28T23:30:00+00:00,674.8,28.8,1.2,7456.3,0.0
2023-06-28T23:15:00+00:00,678.2,28.2,1.1,7509.34,0.0
2023-06-28T23:00:00+00:00,681.4,27.1,1.0,7601.16,0.0
2023-06-28T22:45:00+00:00,684.0,27.1,0.8,7656.2,0.0
2023-06-28T22:30:00+00:00,689.0,26.5,0.6,7720.49,0.0
2023-06-28T22:15:00+00:00,696.2,25.4,0.6,7777.59,0.0
2023-06-28T22:00:00+00:00,703.6,24.1,0.5,7843.22,0.0
2023-06-28T21:45:00+00:00,690.1,24.7,2.1,7932.96,0.0
2023-06-28T21:30:00+00:00,695.8,24.6,2.1,8052.96,0.0
2023-06-28T21:15:00+00:00,706.1,24.5,2.0,8200.5,0.0
2023-06-28T21:00:00+00:00,726.2,24.4,1.8,8282.5,0.0
2023-06-28T20:45:00+00:00,760.3,24.0,1.4,8411.76,0.0
2023-06-28T20:30:00+00:00,786.5,23.7,1.2,8528.02,0.0
2023-06-28T20:15:00+00:00,808.4,23.5,1.1,8689.82,0.0
2023-06-28T20:00:00+00:00,833.1,23.3,1.0,8822.14,0.0
2023-06-28T19:45:00+00:00,860.7,22.3,1.1,8955.3,0.0
2023-06-28T19:30:00+00:00,884.4,21.9,1.0,8950.22,0.0
2023-06-28T19:15:00+00:00,904.7,21.6,1.0,8919.05,0.031
2023-06-28T19:00:00+00:00,926.1,21.7,0.8,8814.54,18.341
2023-06-28T18:45:00+00:00,951.0,21.3,0.8,8866.71,72.182
2023-06-28T18:30:00+00:00,966.7,21.4,0.8,8955.83,150.865
2023-06-28T18:15:00+00:00,975.9,22.2,0.8,9059.29,248.96
2023-06-28T18:00:00+00:00,979.9,23.4,0.8,9094.52,372.699
2023-06-28T17:45:00+00:00,976.9,24.9,0.7,9158.96,498.563
2023-06-28T17:30:00+00:00,973.7,26.2,0.7,9209.43,611.909
2023-06-28T17:15:00+00:00,970.6,27.0,0.7,9321.91,738.806
2023-06-28T17:00:00+00:00,960.7,28.5,0.7,9416.13,892.363
2023-06-28T16:45:00+00:00,941.1,30.3,0.8,9469.79,1088.651
2023-06-28T16:30:00+00:00,930.5,31.6,0.8,9480.81,1303.752
2023-06-28T16:15:00+00:00,924.3,32.8,0.8,9566.61,1527.768
2023-06-28T16:00:00+00:00,921.0,33.7,0.9,9668.53,1748.878
2023-06-28T15:45:00+00:00,924.7,34.5,0.9,9673.34,1988.588
2023-06-28T15:30:00+00:00,922.1,35.1,0.9,9705.57,2244.588
2023-06-28T15:15:00+00:00,914.9,35.8,0.9,9730.06,2502.79
2023-06-28T15:00:00+00:00,910.2,36.2,0.9,9739.5,2750.038
2023-06-28T14:45:00+00:00,910.5,36.4,0.9,9719.12,2986.756
2023-06-28T14:30:00+00:00,899.1,36.9,0.9,9706.48,3215.164
2023-06-28T14:15:00+00:00,879.6,37.0,0.9,9730.79,3440.606
2023-06-28T14:00:00+00:00,853.1,37.0,0.9,9627.38,3650.076
2023-06-28T13:45:00+00:00,815.6,37.2,0.9,9629.8,3840.034
2023-06-28T13:30:00+00:00,781.3,36.9,0.9,9671.78,4024.913
2023-06-28T13:15:00+00:00,748.3,36.9,0.8,9702.83,4191.986
2023-06-28T13:00:00+00:00,709.3,36.3,0.8,9659.76,4348.407
2023-06-28T12:45:00+00:00,662.6,35.7,0.8,9705.16,4479.292
2023-06-28T12:30:00+00:00,623.1,35.0,0.7,9768.13,4595.308
2023-06-28T12:15:00+00:00,588.1,34.3,0.6,9804.51,4677.127
2023-06-28T12:00:00+00:00,553.9,33.6,0.7,9718.14,4736.853
2023-06-28T11:45:00+00:00,520.6,32.8,0.7,9745.48,4770.514
2023-06-28T11:30:00+00:00,490.0,31.9,0.7,9801.52,4805.145
2023-06-28T11:15:00+00:00,461.6,31.7,0.7,9832.11,4843.368
2023-06-28T11:00:00+00:00,434.3,30.8,0.7,9853.21,4861.193
2023-06-28T10:45:00+00:00,406.2,30.1,0.7,9873.83,4852.484
2023-06-28T10:30:00+00:00,384.2,29.6,0.8,9879.71,4827.354
2023-06-28T10:15:00+00:00,366.5,29.0,0.8,9923.86,4791.579
2023-06-28T10:00:00+00:00,353.2,28.9,0.8,9973.5,4728.693
2023-06-28T09:45:00+00:00,346.1,28.6,0.9,9938.41,4641.54
2023-06-28T09:30:00+00:00,338.2,28.4,0.9,9935.38,4552.664
2023-06-28T09:15:00+00:00,330.3,28.3,0.9,10045.9,4443.685
2023-06-28T09:00:00+00:00,326.0,28.1,1.1,10135.6,4322.423
2023-06-28T08:45:00+00:00,326.0,28.4,1.1,10137.57,4173.942
2023-06-28T08:30:00+00:00,323.6,28.5,1.1,10080.55,4018.877
2023-06-28T08:15:00+00:00,320.4,28.8,1.1,10038.13,3853.713
2023-06-28T08:00:00+00:00,317.1,28.8,1.1,9989.94,3671.695
2023-06-28T07:45:00+00:00,311.7,29.0,1.0,9969.86,3476.382
2023-06-28T07:30:00+00:00,309.8,29.0,1.0,9907.69,3248.197
2023-06-28T07:15:00+00:00,310.6,29.6,1.0,9910.35,2994.142
2023-06-28T07:00:00+00:00,312.8,29.8,1.0,9984.18,2734.802
2023-06-28T06:45:00+00:00,317.0,30.5,0.9,9953.73,2476.415
2023-06-28T06:30:00+00:00,322.3,31.1,0.9,9882.92,2222.632
2023-06-28T06:15:00+00:00,328.0,31.3,0.9,9839.47,1979.77
2023-06-28T06:00:00+00:00,334.9,31.7,1.0,9678.39,1752.843
2023-06-28T05:45:00+00:00,342.6,32.3,1.1,9599.64,1545.059
2023-06-28T05:30:00+00:00,352.0,32.8,1.1,9509.12,1339.486
2023-06-28T05:15:00+00:00,363.2,32.9,1.1,9439.42,1152.53
2023-06-28T05:00:00+00:00,375.3,33.3,1.0,9235.81,989.693
2023-06-28T04:45:00+00:00,388.7,33.3,0.9,9124.26,849.202
2023-06-28T04:30:00+00:00,403.9,33.5,0.8,8989.39,703.439
2023-06-28T04:15:00+00:00,419.9,33.5,0.8,8855.49,583.717
2023-06-28T04:00:00+00:00,439.1,33.6,0.7,8564.3,472.479
2023-06-28T03:45:00+00:00,462.7,33.3,0.7,8348.22,350.339
2023-06-28T03:30:00+00:00,482.9,33.4,0.5,8160.76,233.012
2023-06-28T03:15:00+00:00,500.7,33.4,0.5,7974.67,140.413
2023-06-28T03:00:00+00:00,520.2,32.9,0.5,7659.8,66.53
2023-06-28T02:45:00+00:00,542.4,32.9,0.6,7555.95,16.37
2023-06-28T02:30:00+00:00,559.1,32.2,0.6,7516.9,0.023
2023-06-28T02:15:00+00:00,571.7,31.6,0.6,7493.45,0.0
2023-06-28T02:00:00+00:00,582.7,30.7,0.6,7395.67,0.0
2023-06-28T01:45:00+00:00,591.6,30.0,0.6,7357.37,0.0
2023-06-28T01:30:00+00:00,597.6,29.0,0.6,7316.82,0.0
2023-06-28T01:15:00+00:00,601.1,28.2,0.6,7298.63,0.0
2023-06-28T01:00:00+00:00,600.7,27.3,0.7,7211.96,0.0
2023-06-28T00:45:00+00:00,594.8,26.2,0.8,7218.3,0.0
2023-06-28T00:30:00+00:00,591.1,25.2,0.9,7238.42,0.0
2023-06-28T00:15:00+00:00,588.3,24.7,1.0,7274.59,0.0
2023-06-28T00:00:00+00:00,585.7,23.5,1.1,7223.68,0.0
2023-06-27T23:45:00+00:00,1174.66,22.3,1.1,7254.47,0.0
2023-06-27T23:30:00+00:00,1153.44,21.7,1.2,7272.31,0.0
2023-06-27T23:15:00+00:00,1125.54,21.2,1.2,7318.07,0.0
2023-06-27T23:00:00+00:00,1101.6,20.7,1.4,7435.96,0.0
2023-06-27T22:45:00+00:00,1068.42,20.4,1.5,7493.3,0.0
2023-06-27T22:30:00+00:00,1036.31,19.9,1.7,7553.9,0.0
2023-06-27T22:15:00+00:00,1016.41,19.7,2.0,7625.39,0.0
2023-06-27T22:00:00+00:00,997.46,19.8,2.5,7711.13,0.0
2023-06-27T21:45:00+00:00,1258.13,27.7,3.2,7799.23,0.0
2023-06-27T21:30:00+00:00,1233.85,27.8,3.3,7921.24,0.0
2023-06-27T21:15:00+00:00,1213.29,28.3,3.4,8066.66,0.0
2023-06-27T21:00:00+00:00,1189.96,29.0,3.7,8209.31,0.0
2023-06-27T20:45:00+00:00,1175.86,30.3,4.3,8337.42,0.0
2023-06-27T20:30:00+00:00,1165.06,30.8,4.8,8452.66,0.0
2023-06-27T20:15:00+00:00,1158.54,31.5,5.0,8613.03,0.0
2023-06-27T20:00:00+00:00,1153.1,32.5,5.2,8773.54,0.0
2023-06-27T19:45:00+00:00,1154.81,33.4,5.6,8905.97,0.0
2023-06-27T19:30:00+00:00,1154.21,34.5,5.9,8900.92,0.0
2023-06-27T19:15:00+00:00,1159.11,35.4,5.8,8869.92,0.011
2023-06-27T19:00:00+00:00,1161.44,37.1,5.7,8882.85,10.488
2023-06-27T18:45:00+00:00,1168.32,39.2,5.3,8935.41,46.6
2023-06-27T18:30:00+00:00,1167.78,40.4,5.0,9025.23,109.136
2023-06-27T18:15:00+00:00,1160.92,41.7,4.8,9129.49,194.616
2023-06-27T18:00:00+00:00,1158.7,43.2,4.4,9319.19,306.721
2023-06-27T17:45:00+00:00,1137.11,44.9,3.8,9385.21,432.471
2023-06-27T17:30:00+00:00,1118.05,46.0,3.5,9436.93,559.667
2023-06-27T17:15:00+00:00,1102.16,46.6,3.4,9552.2,664.003
2023-06-27T17:00:00+00:00,1082.71,46.5,3.2,9746.65,715.885
2023-06-27T16:45:00+00:00,1026.79,46.3,3.4,9802.18,750.163
2023-06-27T16:30:00+00:00,974.46,45.6,3.4,9813.6,789.51
2023-06-27T16:15:00+00:00,923.85,45.5,3.4,9902.4,826.63
2023-06-27T16:00:00+00:00,876.2,44.9,3.4,10017.44,836.936
2023-06-27T15:45:00+00:00,802.57,43.8,3.4,10022.42,838.767
2023-06-27T15:30:00+00:00,726.94,42.9,3.6,10055.81,875.537
2023-06-27T15:15:00+00:00,657.67,42.1,3.5,10081.19,944.325
2023-06-27T15:00:00+00:00,591.32,41.0,3.5,9991.55,1007.766
2023-06-27T14:45:00+00:00,511.48,40.1,3.5,9970.64,1075.645
2023-06-27T14:30:00+00:00,437.54,39.1,3.4,9957.68,1189.223
2023-06-27T14:15:00+00:00,370.96,38.3,3.4,9982.62,1345.089
2023-06-27T14:00:00+00:00,311.23,37.5,3.4,9798.81,1512.609
2023-06-27T13:45:00+00:00,270.09,36.5,3.4,9801.27,1691.592
2023-06-27T13:30:00+00:00,233.44,35.9,3.4,9844.0,1876.464
2023-06-27T13:15:00+00:00,200.68,35.1,3.3,9875.6,2061.232
2023-06-27T13:00:00+00:00,171.99,34.1,3.3,9828.83,2261.019
2023-06-27T12:45:00+00:00,162.54,33.7,3.2,9875.03,2468.716
2023-06-27T12:30:00+00:00,154.05,33.1,3.1,9939.1,2666.007
2023-06-27T12:15:00+00:00,145.93,32.2,3.1,9976.12,2840.202
2023-06-27T12:00:00+00:00,138.01,30.9,3.0,9899.19,3017.314
2023-06-27T11:45:00+00:00,131.34,29.9,3.0,9927.04,3188.983
2023-06-27T11:30:00+00:00,125.76,29.2,2.9,9984.12,3343.455
2023-06-27T11:15:00+00:00,120.27,28.1,2.7,10015.28,3487.057
2023-06-27T11:00:00+00:00,115.14,27.2,2.6,9906.18,3626.544
2023-06-27T10:45:00+00:00,109.79,26.4,2.4,9926.92,3752.176
2023-06-27T10:30:00+00:00,105.35,25.6,2.1,9932.82,3852.521
2023-06-27T10:15:00+00:00,101.5,24.5,2.0,9977.22,3932.654
2023-06-27T10:00:00+00:00,97.56,23.4,1.7,9847.2,3991.454
2023-06-27T09:45:00+00:00,95.13,22.1,1.5,9812.56,4033.483
2023-06-27T09:30:00+00:00,93.11,20.6,1.4,9809.57,4030.441
2023-06-27T09:15:00+00:00,91.94,18.9,1.4,9918.69,3969.994
2023-06-27T09:00:00+00:00,91.79,17.5,1.3,10036.03,3899.297
2023-06-27T08:45:00+00:00,95.81,14.2,1.3,10037.98,3802.826
2023-06-27T08:30:00+00:00,99.44,12.4,1.3,9981.52,3706.265
2023-06-27T08:15:00+00:00,103.29,11.4,1.3,9939.51,3604.881
2023-06-27T08:00:00+00:00,110.23,10.3,1.3,9924.55,3482.066
2023-06-27T07:45:00+00:00,121.43,8.4,1.3,9904.6,3340.085
2023-06-27T07:30:00+00:00,134.05,8.0,1.3,9842.84,3165.837
2023-06-27T07:15:00+00:00,148.79,8.0,1.3,9845.48,2968.203
2023-06-27T07:00:00+00:00,162.58,8.4,1.4,9920.2,2758.357
2023-06-27T06:45:00+00:00,178.42,9.5,1.5,9889.95,2537.091
2023-06-27T06:30:00+00:00,196.14,11.0,1.7,9819.59,2299.669
2023-06-27T06:15:00+00:00,215.51,12.6,1.9,9776.42,2055.656
2023-06-27T06:00:00+00:00,237.25,15.4,2.2,9638.57,1824.273
2023-06-27T05:45:00+00:00,254.62,18.6,2.6,9560.15,1612.975
2023-06-27T05:30:00+00:00,270.45,21.3,2.9,9470.0,1398.795
2023-06-27T05:15:00+00:00,285.42,23.2,3.1,9400.59,1199.143
2023-06-27T05:00:00+00:00,299.35,24.9,3.4,9254.36,1029.178
2023-06-27T04:45:00+00:00,304.97,26.3,3.7,9142.59,884.837
2023-06-27T04:30:00+00:00,307.16,28.2,3.9,9007.44,732.995
2023-06-27T04:15:00+00:00,305.76,29.6,4.1,8873.28,607.893
2023-06-27T04:00:00+00:00,300.49,31.2,4.3,8601.87,494.221
2023-06-27T03:45:00+00:00,293.54,32.1,4.6,8384.84,370.309
2023-06-27T03:30:00+00:00,291.3,33.4,4.7,8196.56,246.452
